1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 環境と生活、社会の関連性を扱う授業でした。 実際の研究結果を基に、気になっていた知識を得たり、自ら分析してみることができる意味のある授業でした。
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / ジャンプの使い方を復習しておいた方が良い。
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 毎授業の復習。
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 毎回課題をきちんと提出する。
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / I’ll try my best
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 課題だそう
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 授業内のプリントと授業後の記述課題をしっかりと行うこと。また、分析課題をしっかりと行い、発表すること
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 課題をしっかりと提出しましょう
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 後半の分析の課題が結構難しいので頑張ってください。
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 課題を忘れずに取り組む。
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / レジュメの記入を行う
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / しっかり課題を出す
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 真面目に取り組む
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / まあ授業しっかりとメモをとる事と、ほぼ毎回課題がでるため、忘れないようにしましょう
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 課題提出
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / プリントが多いため無くさないこと
1923207　環境社会学,平均評価ポイント　　3.46,2024/12/20（金）　～　2025/01/16（木） / 毎週授業の後、課題を誠実に行い、授業を集中して聞かなければなりません。
1933315　ゼミナールⅡ,平均評価ポイント,2024/07/03（水）　～　2024/07/19（金）
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 講義の内容は雑談も交えつつ話してくれたので、面白かったです。ただ、小テストのある時は、なるべく静かにしてほしかっつた。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / スライドの文字を大きくしてほしい
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングの専門的ことについて学ぶことができた。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 分かりやすかったです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 分かりやすく説明してもらえて良かったです
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 特になし
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / いつもわかりやすい授業ありがとうございます
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / メモをしっかりとっておく
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金）
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 楽しかったです
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / とても面白かったです、有難うございました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティング論についてどうやって企業が伸びたのかなどを知ることができ、今後も絶対に使える知識を得ることができました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 色々な企業が取り組んでいるマーケティングなどについて学ぶことができた。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 様々な事象をもとに学ぶケースが多かったので分かりやすかった。覚えることが多いので復習が大切だと感じた。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 実際に存在する企業の例を取り入れることでわかりやすい講義だった。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 学べた
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / とても分かりやすく、面白い授業でした。また受けたいです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / メモをとる時間がしっかり設けられており、メモした分とそのあとの説明でしっかりと理解を深めることが出来た。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 多様な企業のマーケティングについて学ぶことができ、大変興味のある授業でした
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 特になし
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / スライドのメモ取る時間が長かったのでゆっくりメモできてよかったです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングについて学ぶことができた。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / いろんな企業のマーケティングについて知ることができたので良かったです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 販売士検定や経営学概論にも重複する内容だったので理解しやすかったのと、スライドの書き方が毎回同じでノートがとても取りやすかった。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングにおける考え方や専門的な単語などの知識を得ることができました
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングについてよく理解できた
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングについての知識を一から学ぶことができました。全くマーケティングに触れたことがなかったので不安でしたが、基本的なことから教えて頂けてとても分かりやすがったです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 前期授業ありがとうございました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングについて学べた
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 教科書と照らし合わせながらスライドで説明、そしてメモをとる時間を設けていただいたた、その講義中にしっかりと身につけながら学ぶことが出来ました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 実例を基に様々なケースのマーケティングについて学ぶことができました。初めて聞く専門用語も多々ありましたが、授業中の説明で理解することができました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / この授業では、専門用語が多く難しいと感じましたが、先生の授業の解説がすごく分かりやすかったです。半年間ありがとうございました。テスト頑張ります。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 話が面白かったです。毎回楽しく受けることが出来ろ知識も増えました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 企業の実例から学ぶマーケティングだったので、学習しやすかった。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングについての専門知識を学ぶことができた。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / いろんな業界や企業についてのマーケティングを学んだ。それぞれの適したマーケティングで今まで成長してきた企業のことを学び、これからのマーケティングについて興味が持てました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / この授業を通して身近なマーケティングにも触れることができたので良かった
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングに関する専門用語を知る事が出来ました。また、私のアルバイト先が小売業のため、講義とバイトと関連づけて思考する事も出来ました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / わからないことが新たにしれたらしたので、とても勉強になりました。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 様々な企業の事例をもとにマーケティングについて学べるので、楽しく受講できた。写真を撮っていたのは、前を見上げずにノートを撮るためです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 知らないことが学べました
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 話が分かりやすかったです
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / とても興味深い内容でした
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングついて詳しく学べた
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / わかりやすかった
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 授業としては正直、先生は必要ないんじゃないのかなと思います。毎年同じ内容ですし、スライドを書き写すだけのつまらない講義です。逆説的にほとんどの学生が単位取得のために履修しています。真面目に学生が損をする仕組みになっているので仕方ありません。松藤教授が学生誌で言ったように大学では人間関係を学べばよいのです。内容によっては教授から直接回答がくるなんてことはありません。まず、この回答は見てもスルーするのがオチです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングについて理解を深めることができた。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 毎回の授業資料がわかりやすかったです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,"2024/07/03（水）　～　2024/07/19（金） / 3回講義があるごとに小テストがあります。教科書と板書ノートを見ながら受けましょう。休んでしまって、板書ができなかったりすると、結構困るので、注意しましょう。

小テストの受け忘れは、基本的にはないはずです。講義時間中にやってくれるので。"
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / テストを忘れずに受ける
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 講義に参加してスライドをメモする
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / しっかりメモをとったら大丈夫です。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 小テストはちゃんとしよう
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 頑張れ
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / メモとる
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 毎回授業をきちんと聞いてメモをとる事が大事です
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 意義ある学びができます
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / お話を聞きましょう
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / マーケティングを学びたい人は、絶対に取った方が良い科目だと思います。とても分かりやすかったです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / しっかりとメモをとる。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 話をしっかり聞いて復習すると良いと思います。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / なし。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 楽しかった
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / メモを取ること、授業に来ること
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / メモをしっかりとり、ミニテストにのぞみましょう。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / ４回に1回ほどテストがあるのでがんばってください
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / ノートをしっかり取る
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 日頃から周りのマーケティングに注目すると授業に取り組みやすくなる
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 小テストが少し難しいので復習したほうがいいと思います
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / ミニテストしっかりすること
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / ノートをしっかりとる
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / テストがあるので、しっかり勉強しましょう。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 3回に1回ほどミニテストがあります。ミニテストは友達と話し合ってできるので協力したらかなり満点を取りやすいです。 説明が分かりやすくてノートが取りやすいので、期末持ち込み不可ですが専門知識を学びたい人などは取るととてもいいと思います。 身近な会社のマーケティングや経営戦略などを学べるのでイメージが湧きやすく、とても面白いです。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 予習復習を行うとより効率的に学習が行えると思います。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 小テスト頑張れ
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 授業のスライドのメモをしっかり取ることと、最後に配布されるまとめプリントについてはテスト前に全て完璧に答えられるようにすれば問題ないと思います。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 小テストで満点をとる事だと思います。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 頑張ってください
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / しっかりメモを取ることが大事です
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / ノートは紙ではなくパソコンで取った方がいいです。持ち込みできないので手書きする必要はありません。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 素早くノートをとる必要があります。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / メモをしっかり取って重要な部分に線を引く。小テストの復習をする。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 有名会社のマーケティング理論などを理解出来て面白い。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 事前に予習しておくと良いです
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 特にありません。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / メモを取ると小テストで役に立つのでしっかり講義を聞いた方が良い
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / しっかりと出席しましょう
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / スライドをまとめる。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 課題をしっかりする。 テスト勉強をしっかりする。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 授業には毎回出席すること。小テストは友達と協力して解けば満点取れる。期末試験の勉強を頑張る。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 小テストを頑張りましょう
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 授業資料をPDFで出してほしいです
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 講義中、メモや板書をすること
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / しっかりとノートを摂ること
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / おすすめです
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 書き写さずスマホで撮影した学生が高得点をとります。例年そうなので、くそ真面目に書き写さず、素直に先輩に過去問と資料を見せてもらいましょう。すべてそこに書いてあります。仮に内容が変わったとしても、採点を面倒臭がる先生なので穴埋めもしくは簡単な四者択一しかでません。期末も同様です。
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / 講義にちゃんと出ること
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / しっかりメモ取っておいてください
1923103　マーケティング論Ⅰ,平均評価ポイント　　3.57,2024/07/03（水）　～　2024/07/19（金） / スマホでの撮影は許可していません。授業でも再三注意しています。また、画像の共有や転送、公開などに関しては、毅然とした対応をとるつもりです。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / テストが難しかった
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 楽しかった
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストの時間が短かった
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 企業の実例と合わせて学べたので、とても参考になりました。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストを通じて各パートごとにしっかり復習することができました。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストが解きやすくてとても良心的だなと思いました。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / スライドがあってわかりやすかったです
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 楽しく勉強できた
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 毎週授業ありがとうございます
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 毎授業で、スライドや小テストなどがあったので理解をすぐ深めることが出来た。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 細かい内容まで説明してくれたので良かったです。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 専門的な知識を学ぶことができた。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / マーケティングに関する知識を深めることができた。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストに救われました。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 授業資料がわかりやすく、先生が優しくていい授業だった。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 経営について詳しく知ることができて良かった。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 経営について学べた。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / いつもわかりやすい授業ありがとうございます
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / サイコーっす！
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 最初の方の小テストが難しかったが頑張った
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 経営について学ぶことができました。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 専門知識をしっかり学ぶことができた。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 特にありません。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / たくさんメモすることでよく復習することができた。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 1年間ありがとうございました
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / スライドがたまに見にくいことがありましたが授業は分かりやすかったです。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 身近な例を使って説明してくれたのでわかりやすかったです。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 経営の知識が全然ない状態から成長できました
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 大変わかりやすい講義をありがとうございました。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 特になし
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / スマホで写真とって書き写すのを進める
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / ちゃんと出席しよう
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストを受け忘れないようにする
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / ノートと教科書の該当範囲のチェックをしっかり行ってください。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストは必ず受けること
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 板書をしましょう
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 経営コースの方はとりましょう
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 総復習課題をしっかりしましょう
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 持ち込みは不可です。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / しっかりメモを取る事
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / しっかりと話を聞いて小テストや課題を行うことが大事。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / ミニテストを大切にする
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / レジュメのメモをしっかりととる。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / サボらず小テストはしっかり受けたら大丈夫です。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 受ける意義が十分にあります。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 復習のためにしっかりノートを書きましょう
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / ふぁいと。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 特になし
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / メモしっかりしとき
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / メモをちゃんと取ることと、テストが持ち込み不可でも大丈夫ならいいと思います。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 特になし
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 講義に出る
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / メモを取ると小テストで高得点が取れます
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / しっかり復習を行う事
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストを頑張りましょう。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / メモをしっかりとること。総復習問題に取り組む
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / 小テストをしっかりやることが大切だと思います。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / メモをしっかり取ることが重要です。
1923204　経営情報論,平均評価ポイント　　3.53,2024/12/20（金）　～　2025/01/16（木） / スライド内容や先生の言ってることは必ずメモしてください。
